idx,success,timestep,world_x_mean,world_x_std,world_y_mean,world_y_std,world_z_mean,world_z_std,rot_x_mean,rot_x_std,rot_y_mean,rot_y_std,rot_z_mean,rot_z_std,open_gripper_mean,open_gripper_std
101,0,101,0.008620941307423037,0.021110761519614992,-0.0004680690684648598,0.014574074330103607,-0.011604111135062396,0.014620852555166977,-0.005899253109766339,0.029014566155009042,-0.005204844254207494,0.03908328597727958,-0.03538574945103061,0.04371225947754467,0.4807692686744034,0.2698744570964014
102,0,102,0.011402123260190957,0.022192850321841148,-0.0013533142924081235,0.015162801282022001,-0.01024988408091083,0.014948999778794407,-0.0004065920328933068,0.02747848139079934,-0.012285765861848963,0.04232914180125432,-0.03295462959054268,0.0387296718904909,0.4770170366192936,0.2727089566407096
103,0,103,0.011379942257035784,0.023458180578100833,-0.0017181017584737151,0.015586993295472357,-0.00970339307905471,0.015959356507703235,-0.003710694588953629,0.027267317436435807,-0.0173241805977181,0.0435428860643112,-0.0335036682044792,0.042775973993541584,0.4717357522590626,0.286469309348981
104,0,104,0.012136572821737818,0.02403803541847146,-0.0010815950356173384,0.015552368778763466,-0.008447381263928643,0.016527023817977365,-0.004249854143003397,0.027313908083216765,-0.019236317267663474,0.04362629788961586,-0.03195410308319135,0.04330845723418751,0.4821258997530513,0.2924745954699089
105,0,105,0.012079214758480455,0.02383767294770379,-0.0005644716934175724,0.01482200263105493,-0.011883835238528043,0.01680891277148315,0.0006957266445158783,0.02554444947164999,-0.015288728149656284,0.04110629227361583,-0.034775456764198846,0.03900374269772529,0.5016437111409479,0.30284920465286963
106,0,106,0.014861737154507976,0.023001016679296944,-3.6946563081018574e-05,0.014746332372134144,-0.009882864395190016,0.017331523039950416,-0.001215733618927047,0.024919798930682132,-0.022471560420275306,0.036050075972833,-0.0358656036800301,0.04131180093529259,0.4890871702550305,0.3000407792989262
107,0,107,0.01425918533565974,0.02486502430622277,-0.001222065396352925,0.01582215087382219,-0.01076011680487268,0.018020745036432202,-0.004982200404523279,0.026063121360803906,-0.017352225132856277,0.038807882454556956,-0.03772995530234821,0.04585977072514988,0.5162110676858725,0.31474673681925647
108,0,108,0.014880501605728182,0.025011437782175003,-0.0006611233367584647,0.017109198596069738,-0.011067549582168629,0.0190169095409857,-0.005732477281672993,0.02931799944345092,-0.02003489160747091,0.03861589239748992,-0.03901485579962933,0.04881608974626776,0.5047176583735147,0.30963584925145343
109,0,109,0.012714842010975575,0.02525603958589463,-0.0015674885929646818,0.01548201206795044,-0.010554091870453152,0.017564831587881337,-0.00297878203423214,0.028776980004565335,-0.013432012569771333,0.04009460570145324,-0.037397611739097836,0.040387292276990165,0.5202648900923382,0.2935144749737113
110,0,110,0.012252545884896817,0.026590325422773346,-0.0012590416078191167,0.014628596961378875,-0.00974014026159597,0.016961971216944063,-0.001044723098377951,0.024372985295242035,-0.012941803677690173,0.03975301624915632,-0.03359926864970145,0.039665307034674475,0.5288967048525598,0.31264495227287986
111,0,111,0.015747658947379516,0.027440460104085507,-0.00110125200707857,0.014998702022885392,-0.010230041012832909,0.01717982434799746,-0.0029226372971651003,0.02437710512619782,-0.01836472182317679,0.04140861107513382,-0.035515748299192525,0.03865566114931925,0.5136566067246858,0.30930383099454495
112,0,112,0.01340889868329131,0.027651109767229867,-0.0013320118881352812,0.015079645893411165,-0.008662645319162755,0.01807149302349942,-0.000848889344117858,0.023911087570498053,-0.014535472473212532,0.041929792419550756,-0.032001958112920295,0.04207482418731017,0.5157254205873216,0.30124829117650453
113,1,0,-0.030857817300512843,0.015264196964679557,0.008955994927378802,0.02186580931335301,-0.04748615985504397,0.02659391535317875,0.03335107901791178,0.044575200693157555,0.03432169840922491,0.03620124751806088,0.002396922556806511,0.06431608003534374,0.6570145126887064,0.2194961261889929
114,1,1,-0.0284084680514934,0.015119700995679887,0.011637778644648095,0.019666890702748754,-0.0428106892251729,0.028471541949683297,0.033503049237900887,0.0430634744142947,0.03344208551346742,0.036828844841214486,0.004297644267743346,0.05616803254049917,0.5281191203046868,0.27388968288104104
115,1,2,-0.027452347949768783,0.013944405335118508,0.01386145345613206,0.01966464881040341,-0.044790582502630356,0.025578894354796152,0.034701747090741634,0.040025250677840817,0.033101524749725414,0.036212643659976854,0.009901364019092293,0.05832055117508975,0.33595760446524814,0.34437839026151107
116,1,3,-0.03245441365904827,0.016035167448656455,0.012836346383810733,0.01667414245122138,-0.05038612444314279,0.027995357163440183,0.03185364809708467,0.035506881254121526,0.041694352426443225,0.046702437879871585,0.00026367373740501446,0.05750873774210794,0.3911990166888143,0.3231997217772777
117,1,4,-0.032374414096856236,0.01668191060617945,0.014554774374397636,0.015312265051418732,-0.05724202350611788,0.029910630138947604,0.03354028496643088,0.030801054917013685,0.05018911881960614,0.050992522891384465,-0.006438579213181231,0.0633324152847892,0.3833416453918832,0.31313299001308864
118,1,5,-0.032433333640144064,0.017300601339346654,0.015123089549038966,0.015597173333147139,-0.0626211655203049,0.03154950450083085,0.033682970178598726,0.029777422549051323,0.05561107921001435,0.05151316474169353,-0.0006575865879757085,0.06675614903954177,0.37900969364276377,0.31048222282292814
119,1,6,-0.030393162501266124,0.017361048698156717,0.01680032713685497,0.014144441045965241,-0.06024901995160788,0.030918676111893036,0.03144857608154596,0.025907291408519863,0.05281457917923275,0.05280628477637422,-0.006138790472146485,0.0588316770241885,0.5134093435918502,0.31464546407770183
120,1,7,-0.031013028757435057,0.016102853809280778,0.016640741138356015,0.012912755006995543,-0.061008141979073394,0.02990906664396263,0.028291467361949933,0.023330000640054218,0.06364505557354418,0.05061972419593579,-0.0036781436927345187,0.053568104111883535,0.45555475447509935,0.3438764122178985
121,1,8,-0.028575107845696154,0.015354600315519813,0.01609928679674509,0.011268957706679647,-0.059547572574170315,0.028846700050309846,0.02096924600380025,0.023171114815142863,0.05958654685583067,0.048230794202476494,-0.007680487345609745,0.05229100150166812,0.3579858787354532,0.3244145382092278
122,1,9,-0.026515672388589217,0.015083705685394064,0.014739551432682301,0.010541283748975507,-0.06224207769991612,0.02806357007038372,0.01839344802215089,0.025274035891943478,0.062260773825873625,0.04848567946293858,-0.01169901972023426,0.05191652554991746,0.3568397920198196,0.3259814652370127
123,1,10,-0.021121950352735015,0.015035465993083447,0.015558807515923218,0.011151686259543096,-0.06133651791058089,0.028508570299296498,0.02084112395160622,0.028781317772278273,0.061646506795412614,0.04625186344909356,-0.017061554969142412,0.05302591142740185,0.3665815273495175,0.3361491529464457
124,1,11,-0.020050341751948298,0.015494522136172199,0.014525445785796244,0.010684095147679377,-0.05929890871874838,0.02600699785486149,0.013048380931565004,0.03569008890111308,0.05942809622171547,0.044002962641797455,-0.02012174448631977,0.05008241238053274,0.3046021411178592,0.3289754550431168
125,1,12,-0.015169835789117857,0.017466631050481345,0.013179380829082108,0.009286282290478762,-0.05391982722879467,0.022826929016316926,0.008547085391568713,0.037067352467618386,0.05367505758721697,0.04115232425854779,-0.02061977642682313,0.04609432862963343,0.24029416939265566,0.3035081586142057
126,1,13,-0.00957232879028049,0.019024267357442906,0.011734901247247142,0.008046341794653947,-0.05192122953240904,0.023041560516888514,0.008015307970381119,0.03282545393016783,0.04284253102021184,0.045004756452455934,-0.027597153077922838,0.042176592250532365,0.2720974242895641,0.3003501681976133
127,1,14,-0.004728460164115513,0.019888365885808792,0.011478126212976406,0.00818890225252726,-0.04680682468279933,0.02248266998557191,0.0050547587761904525,0.03059516740409035,0.03508815521416421,0.04653570963656204,-0.026104678542834554,0.04185510692861555,0.2544196598072713,0.30711501213261055
128,1,15,-0.0009676882101445325,0.01983982659291792,0.010236861202857944,0.00879627118351571,-0.0468022570437314,0.02028561880259871,0.0005345813551549475,0.030226717353981084,0.029000016048107508,0.04390133812846118,-0.023347819860243552,0.04230536177395907,0.2254873928459769,0.29180437410514276
129,1,16,0.004081931546282622,0.020994480599726913,0.010438707048053556,0.008786122806628978,-0.045865166966501954,0.019735726425680243,0.0017996444617390864,0.030233759532872242,0.02290244612575449,0.04372814366431199,-0.025097271409939746,0.04228163271171504,0.21416941293930378,0.3020687996326463
130,1,17,0.007964815296581947,0.02038723480822505,0.009032417252196619,0.009058606122687746,-0.04256362638347367,0.019122698075297064,-0.003001694357304206,0.030895729828628763,0.016448090907527847,0.040405402609774065,-0.023715635257588213,0.04093081804326793,0.17898779521971986,0.2612204010402152
131,1,18,0.013027923541366214,0.01927989362052781,0.008836084437683358,0.009372044511594926,-0.03996531958377048,0.019186541571317394,0.000929689766133435,0.029443950081436954,0.004281448697613312,0.039292907483670446,-0.032264923371144116,0.04033698712548047,0.17523346370328235,0.2596164685851095
132,1,19,0.016946364228824395,0.01929791982009271,0.008053597817260614,0.009425462475080115,-0.03398257305056656,0.01807222859959267,0.002091435062872289,0.026942366380409307,-0.00239037349814948,0.03921118096853216,-0.0333254934884255,0.038031500873929695,0.20658733972340468,0.2767423572446388
133,1,20,0.01774272295267681,0.01975657927664598,0.006789971053771325,0.009523832019132789,-0.03279836984485065,0.01725021714647345,0.0031136070973647747,0.026694385112605145,-0.008570707047651675,0.04062870656140189,-0.0328454577368771,0.037476412665974256,0.2209656847008351,0.2722003388251817
134,1,21,0.019697781199559592,0.02044524828709596,0.005495105810145768,0.00983261298036089,-0.03219571852116654,0.015726864414126403,-0.004170243243611049,0.027333080477958654,-0.009249305837094386,0.038308238299624965,-0.03587105482855797,0.03811180381022681,0.22576082907465334,0.28127525512120743
135,1,22,0.021094299218411623,0.018486356786917162,0.005040054615402446,0.010081925791999369,-0.029677171412302188,0.01477256777726548,-0.0013684000039036392,0.027686853792458666,-0.015802288296080397,0.03723279841685427,-0.03068352431244759,0.04253076147787401,0.24046858844661181,0.27429570248915736
136,1,23,0.02131012179181043,0.018023891799805253,0.005969805806236073,0.010764759397727804,-0.02916897034133801,0.014806944631304596,-0.005586623958494269,0.02796608133747385,-0.012226849158410463,0.03653372504174553,-0.03156573200164339,0.04721214383202473,0.22509605909477653,0.2828767480054978
137,1,24,0.022389365529212623,0.01715740726223182,0.006292524986833608,0.012302326819941147,-0.02627099469407866,0.01436311614203852,-0.0026362454225922856,0.03018527674924475,-0.018054807789612683,0.03418798083473111,-0.02750353036290178,0.04065739532022106,0.25014656081121706,0.2995377634383419
138,1,25,0.020392973662673064,0.017068955294281346,0.004821237461574199,0.01079431769228744,-0.02744981653977532,0.014674727627301494,-0.005179259764082918,0.03160799065114218,-0.01055427638951476,0.036777721787231106,-0.031213273937716248,0.03524756907368448,0.2780971273427538,0.3009918371280075
139,1,26,0.024004654502105816,0.017290406303567128,0.0036324814061804355,0.011243165638513101,-0.022776204667878948,0.014348465636253197,-0.002847779289902325,0.03144372545271168,-0.022911691613484747,0.03689037948458404,-0.030999428400544614,0.040961887809696965,0.25710978160019815,0.30814204334476253
140,1,27,0.023461924328814148,0.019684249920835617,0.0020435051540659143,0.01141986193787349,-0.02276152277056691,0.014423802525806688,0.0010771261157771182,0.028240673100498024,-0.020024551466862488,0.03747330840193445,-0.033742628496262014,0.037845960286805314,0.2611437212355367,0.30557363089340384
141,1,28,0.023890351531044587,0.01941167584472724,0.0035611695186323,0.010081571694653534,-0.022125001266775128,0.013853280398548454,0.0007229725405747114,0.025072229551201124,-0.020709236087385827,0.03546063130205702,-0.03420749663873115,0.0365063239855376,0.28033537397321917,0.3009699424078214
142,1,29,0.02563335971303384,0.0205939033677901,0.0019495073713413204,0.009026929381428303,-0.019164261269624987,0.013188688717124752,-0.0013355583045631645,0.02334290312427429,-0.026200286297303806,0.03714978313426123,-0.03714338639276264,0.03732998398249135,0.29037479044975406,0.3157282740675257
143,1,30,0.024348100452882854,0.022327814893501934,0.0029857415469873665,0.009496069511009076,-0.020260845997859,0.0123392207290958,-0.00245256120168474,0.024267708190539045,-0.024349381447285313,0.0388259641082916,-0.025069347758590294,0.038165925969899615,0.29835442716841876,0.3019317945360018
144,1,31,0.026649236156487417,0.0220841283230243,0.0032607172443064438,0.009935308098635564,-0.018313430375004432,0.012029946486673692,-0.002213122778582971,0.02224236187676301,-0.02552832080246231,0.03613879804978629,-0.028255343147130595,0.03918448139626649,0.3003589267137083,0.30315339958162957
145,1,32,0.029364087497076613,0.021497947720004348,0.0034128768891721058,0.00964393601996734,-0.016704295071599057,0.012181541096484182,0.004853240775536428,0.021634293788896808,-0.0335961967588618,0.03619859968691669,-0.034727153703909344,0.042958043176843874,0.2641319180274204,0.29267565500685133
146,1,33,0.028977369934510187,0.022498458985368123,0.001671072915180626,0.008878720703602822,-0.016553321624661582,0.011640313460497362,0.0028905472652661765,0.022972063676702754,-0.026374146222196023,0.039067576989027145,-0.03742348117759363,0.04027794968967194,0.2667033831535817,0.2831524879663211
147,1,34,0.026469436228928896,0.021447946781442306,0.0032268646435350515,0.008121924556631086,-0.015624465590278355,0.01239034901625677,0.004184025946558749,0.02663071849689419,-0.024822735353062775,0.041696886214437526,-0.02768053283394749,0.041433606079483605,0.2809132701266986,0.2907014474505575
148,1,35,0.03018499250512691,0.022460971569461294,0.001977828652152382,0.008531529007531508,-0.014306791645929112,0.012795720929903486,0.0034424950883185936,0.031466486776131286,-0.03439286627061756,0.04154824172875341,-0.03607538948568096,0.0429224289082584,0.2943230636272436,0.29241464384340393
149,1,36,0.029338339341078143,0.02291875887185249,0.003084777112739556,0.008303036919739921,-0.012472260291049666,0.012134725000675056,0.007183518118004841,0.03262987756883745,-0.03670094589922869,0.03987738887162119,-0.02997730482032824,0.04145784393388101,0.2970377301830907,0.28977318432201227
150,1,37,0.027940480336791685,0.02396934952730598,0.001292666090835543,0.00942157952872565,-0.009521817671531693,0.011465318978354946,0.005526661999982081,0.028761706695390167,-0.034183152184978235,0.0392345792296959,-0.025686330104301956,0.04642210910729655,0.3201830124178667,0.2912580662520273
151,1,38,0.029136179608017405,0.02334008339201122,0.0019717788251305034,0.00896673270963735,-0.01087746517833362,0.011641222712630689,0.006206905020187906,0.028123239983234818,-0.03651869454747788,0.041086367249833555,-0.02764074271953001,0.045690760247614044,0.310208834203239,0.28316629607870686
152,1,39,0.024816550473664985,0.02149568128449903,0.0012995137730383228,0.007994335143204129,-0.008705266315059992,0.012751363767995232,0.005238836573620956,0.028346621470555215,-0.03484242965476186,0.04085534509660924,-0.026058644043440476,0.04348756607325183,0.3327869093744725,0.28152830213754526
153,1,40,0.024425412230303038,0.020602804548432864,0.0016653098271653874,0.008348219991091217,-0.00800598206299505,0.012462684768740864,0.0059613928209192495,0.023889604911508558,-0.03232855257486709,0.04004974948941158,-0.025087624055796585,0.043452946915015424,0.3425703491827783,0.28382182607418766
154,1,41,0.02416123930534958,0.023921074581346655,0.001649770260659451,0.008759577243075018,-0.006406783310041309,0.012277269003638007,0.007550340594756309,0.0206838881027763,-0.038655176349965646,0.0372332374991491,-0.02534180266696881,0.04733527721469092,0.36828321168637296,0.28499655911935945
155,1,42,0.025608130987954024,0.02277091388647467,0.001039873856024378,0.008685697850875909,-0.006434756793889899,0.010451128910583914,0.009425136767230322,0.02120502269135772,-0.03367257719050327,0.03716451917376846,-0.026719579874006597,0.046871628143585524,0.3867292249828641,0.2974152880333233
156,1,43,0.026591757515839268,0.019837394192988456,0.0008476628288184473,0.008344515211121879,-0.0055490065076254855,0.009635276113382153,0.007350626304879236,0.021196505612118215,-0.03620966323450128,0.03377150446542779,-0.029411044566507533,0.04422432646028559,0.38784724706269313,0.3028727394273944
157,1,44,0.02417290093886437,0.021052620778926917,0.0010646796086915885,0.009046163376400958,-0.005369974630934461,0.011013413123591626,0.008840710851842133,0.022154740742476857,-0.0340466994501399,0.03465238552144683,-0.024905166688996228,0.041690748022394516,0.4060395064335489,0.3162435082986779
158,1,45,0.024063331502206155,0.02073349656545765,0.0011863050582257366,0.009499637444875267,-0.00394911949719075,0.010196059954342146,0.013401588503697295,0.02295883953966123,-0.03824105835754254,0.03562993075917749,-0.02539244491156194,0.04051327277677815,0.4167086431880937,0.31356973553410317
159,1,46,0.0232625043510097,0.019232885799806115,0.00022303849090609968,0.010058694882847004,-0.005027425014646273,0.010152870193998093,0.0067619312475272995,0.022356331505441616,-0.036577109394260225,0.032299530179991806,-0.02745583326883094,0.039317414962465415,0.40883302498316004,0.3049030573410938
160,1,47,0.020813888331100004,0.01988607570825212,0.002329886423316947,0.009473110317714683,-0.004533874763969094,0.010045240539650066,0.009070668147079098,0.022002578580908677,-0.031376781378683855,0.03046023768454389,-0.022993701306794147,0.03859674913429554,0.4219756313984645,0.3042430906412258
161,1,48,0.019694701440348298,0.02020002768141058,-0.0002832321969798113,0.00970290232739241,-0.0038240678768285525,0.009474794499523907,0.009616606529240764,0.02309138864846311,-0.03190192735844649,0.03187223446124211,-0.029242905520374573,0.039533809916508005,0.426533956403066,0.2936523984366166
162,1,49,0.022047869950783793,0.02035878697703089,0.002252695582115115,0.009819882071752935,-0.004304284595980493,0.00899407057214846,0.014075351002988904,0.02401599350557161,-0.03254150358352462,0.030527074853552695,-0.021525575708489154,0.04230407216729301,0.42876407689763296,0.30318733929329067
163,1,50,0.016957420261599108,0.021228331845223727,0.0020752414826248674,0.010123681564862055,-0.0031251835948950066,0.00950001088511415,0.01638069820756367,0.022075933879203175,-0.028832113087252177,0.03299747682667708,-0.020967279407395976,0.04715269138701749,0.42301242509628256,0.284322518013405
164,1,51,0.016412278294978194,0.020634160515053065,0.001899996166241124,0.009782157101441005,-0.002114602215628703,0.009846142166852262,0.015359398154514778,0.02186296790653383,-0.030831081115222415,0.03453646523030788,-0.01792014793417006,0.04400015229391171,0.45475709415423277,0.2990213174753998
165,1,52,0.01810261750700834,0.020580369396880432,0.0007149961603141675,0.010303656907614353,-0.0027098480031767843,0.010458414239041924,0.013049623828792815,0.019346992095835826,-0.031833188845440986,0.038194476575650484,-0.02263420270631928,0.04238624121786664,0.4817394455015178,0.2985612786218531
166,1,53,0.019366527574063302,0.02187185912709293,0.0019641655021563243,0.010368315005870658,-0.00447369926313774,0.011655210422970333,0.018720472713755515,0.02201823505049912,-0.03184126837732602,0.037355850428436976,-0.01894586960806369,0.04035952646649599,0.44789085883961616,0.29087305069654046
167,1,54,0.019605062451611123,0.021770919295555927,0.0010256480381207254,0.009893110774535233,-0.002761375514545402,0.009971788295365332,0.01128121481515294,0.02086388251497741,-0.03569102867822413,0.036351304526668494,-0.022999867853385404,0.03639095831506249,0.47209218397815544,0.3020205998070023
168,1,55,0.020282909180954333,0.019374782940523357,0.0016571434932391342,0.0082556260270826,-0.003923780372539578,0.008898089163083196,0.013289186951899252,0.02210315056815726,-0.03306951923729367,0.03504236500769302,-0.026462763614662006,0.0356638847053183,0.5051040187541773,0.3102243031088895
169,1,56,0.016677640139722255,0.018632015374181965,-0.0006172919990030087,0.008058649619178442,-0.002832073680641375,0.009019379724570502,0.01045144065754315,0.023184050004149925,-0.03318860305193338,0.0327578022953087,-0.02359042808383034,0.033508409766857705,0.4716800524677471,0.30855838333533275
170,1,57,0.014938315799804548,0.019513731694316246,0.0002796577329870563,0.009122638556958636,-0.0008836114081547798,0.00931598688492105,0.01587020195388892,0.0251432776177005,-0.030412813042159204,0.03215162536917349,-0.021907618846769113,0.03768302320448828,0.49835593270816825,0.2997073184397566
171,1,58,0.014284721956464918,0.02145552665014177,-0.0009779081241789007,0.00904576048180564,-0.0016640702519762553,0.010637969896800117,0.013465507857342678,0.028290169750781614,-0.02780819637529902,0.034664038533894825,-0.018684682721162294,0.037545902062749,0.4793055466347368,0.3008812383386396
172,1,59,0.010182887042848693,0.02127149854050063,0.0004683507286448053,0.009006424687002496,-0.0008604551781065465,0.01144969480743542,0.010067583308149086,0.027987630813770904,-0.02696495534718021,0.03334597568536747,-0.007609503452470302,0.03883666173905894,0.4751573760616713,0.29411516827761336
173,1,60,0.011859995717406787,0.021566426058861367,-0.0011879740866097847,0.01028320029221258,-0.0007199013895962509,0.009814828466413244,0.01222451594079729,0.029430121595371155,-0.02645092411038047,0.03503075708334625,-0.019751854424250145,0.0394991386503103,0.4997338842707265,0.2920792722726477
174,1,61,0.01167086391943478,0.022013843955453846,-0.0014747015302858674,0.011598123064450013,-0.0016472680652094463,0.00933508792076079,0.018015805892583142,0.028433447364425,-0.021208465768972118,0.03437239644058266,-0.021424368084682743,0.03955731708849266,0.513088798166836,0.30707359664882666
175,1,62,0.013565040271673505,0.020902795485668427,-0.0004185352642034982,0.011063065801630124,-0.0026320103305624795,0.009195697557889543,0.01417813697475182,0.026547931732484056,-0.02399264102634051,0.035949418104863046,-0.017869639928205797,0.039613936953660035,0.5207905155544466,0.3072554982630372
176,1,63,0.01564009586567634,0.019328210139010146,-2.9391590744986577e-07,0.008571339123398941,-0.003235989152095118,0.009680736892990932,0.011406903905151483,0.026757284988112594,-0.027428430936482232,0.03668167394597983,-0.01862293094101633,0.03598146362302598,0.5140396745754618,0.30111755963548476
177,1,64,0.013278448326170695,0.017484623225551454,-7.326688121349098e-05,0.008007769039365047,-0.0011306646478596114,0.009750658383732116,0.01443989738963667,0.027220544900674146,-0.028593316967152383,0.03319461090156025,-0.017792673984807668,0.03369762820374851,0.5193112269519148,0.2938909415511425
178,1,65,0.015864336977555106,0.01858700759436575,-0.0003437486026628311,0.00821732172190605,-0.00315865200548523,0.008708983156087698,0.012141760449338517,0.02632305409909207,-0.02141063342600756,0.033936844611494,-0.023773588837590322,0.03732769009299821,0.542630426983195,0.29012719597181247
179,1,66,0.01282894389087162,0.021054985196634426,-0.000836785888704769,0.00854638684933855,-0.0014663039036356851,0.00904661623844747,0.013388297630125627,0.03187186334987806,-0.026285781615147278,0.037243968357987614,-0.017931054262074374,0.035406837848524636,0.548141870357822,0.2955606534094596
180,1,67,0.012779312657234991,0.020563667088189453,0.00046541816898230866,0.008119384260835708,-0.0003091708812100069,0.009625021606070762,0.010915769910152872,0.02805192638830536,-0.025104040186434834,0.03704364601136802,-0.017671288430143293,0.04108109852740002,0.537142884070699,0.30839921170448115
181,1,68,0.014050314825021639,0.020314094438886727,0.0008891408681197636,0.00798860597884916,-0.0008860619553245691,0.00974011837520665,0.012354267401848161,0.02311545651542761,-0.027675566009791566,0.033635100305988666,-0.01696020653172599,0.03801606537667848,0.5547017543282919,0.2863533254558961
182,1,69,0.013337869064432527,0.018516648570550465,0.0010981030381792731,0.008552732834910275,-0.003237884539299529,0.00957424064805671,0.010734681809914853,0.02247252499047788,-0.020593758251424607,0.033093058071029406,-0.017699670452793796,0.03847722097841491,0.5570669578190655,0.27628417967827235
183,1,70,0.01407686434829447,0.020435114084133177,-0.0002193687817764508,0.00904184770610799,-0.002833097525802351,0.010363695248696514,0.00836421135609948,0.022570151003464274,-0.025420423224216414,0.039062767502968214,-0.020733727864592995,0.037443868712539255,0.5642470366144567,0.278746493589772
184,1,71,0.014226417089406357,0.0202515828776655,-0.0006219311337331455,0.009658337617852902,-0.0037542175522454033,0.011104822760906222,0.004326496873215173,0.022492327566746018,-0.02169767701647866,0.03846709992895587,-0.016694391545707597,0.037192604922783604,0.5249072604870461,0.27907752890901527
185,1,72,0.01347081332132915,0.020522915878838473,-0.0009640580423148313,0.008550832612293101,-0.004472987940798914,0.010775616095051519,0.00751183611783921,0.0187338889099319,-0.022606723523540144,0.033991320046099144,-0.021162490757740796,0.03636655376223397,0.546822613221944,0.2658376949566909
186,1,73,0.013000947413690815,0.02070992601716743,0.0005688383400213703,0.008883064053746472,-0.0027519742036874535,0.010111306537105657,0.010488321684091534,0.018945160924140975,-0.024802330185978695,0.033880882043264546,-0.015569772014292087,0.03418869093248358,0.5072666083451756,0.28037299541314065
187,1,74,0.01168347459096374,0.022014078535188598,-0.0014967302822186648,0.009989271613912505,-0.0007417943976935029,0.011191842731025437,0.007668525872972266,0.019997654519304697,-0.023592754701602988,0.03399276812134318,-0.01218911385928289,0.04436917061799377,0.5132398212573391,0.28189856342079045
188,1,75,0.01337883416610538,0.02139712424591153,-0.000616839270908593,0.010041746532206684,-0.0008485051861701555,0.009571954813490244,0.012463212704868958,0.020271458050130826,-0.023368882856011623,0.03482712430589448,-0.012978715223171166,0.03955195953006439,0.531572088235105,0.28798151980094655
189,1,76,0.0160666493817344,0.020420056677541733,0.0011682313027493421,0.008763730296687509,-0.002423568135637306,0.010042132341889325,0.009769163850628114,0.02112597764800033,-0.027772133269715223,0.032945130363131396,-0.014031316040451174,0.03832909435254218,0.5469874395103502,0.2953989564075921
190,1,77,0.017680244644735613,0.01978335472158819,0.0021783394324708305,0.008337971186084005,-0.0013218926429336118,0.008717746146004832,0.011760727450343627,0.021819629954953505,-0.03262444590941448,0.03244488094634561,-0.012109070529727466,0.036636322377481885,0.5421446692113208,0.2924233226859304
191,1,78,0.01673475637857224,0.019153916919581144,0.0012936876587537679,0.008390362506603273,-0.0023558763361219205,0.00860551069666292,0.012624387928463389,0.021249516405395068,-0.027505753358200873,0.0300210942359074,-0.0165283103685652,0.03436438837605342,0.5313873916329248,0.2901304622189773
192,1,79,0.01585488647409325,0.01788632695743102,0.002027278748618858,0.008660501488441953,-0.0029450622754638054,0.008801759409631009,0.010708990582019493,0.019900751871829384,-0.02879883216367538,0.028960449744140363,-0.01016587712088498,0.035869314928868606,0.561268815550673,0.28671382221491726
193,1,80,0.01509534971787736,0.017701353223006294,0.0005267128146169148,0.009123316504812351,-0.0018813238342612073,0.008820131721865054,0.011226927339471154,0.02219317362643953,-0.028069899638351267,0.028967912014360293,-0.017800264548050462,0.039806855403829694,0.5498300236185004,0.277618048276231
194,1,81,0.017196967914291473,0.018592302696515784,0.0007295840386054912,0.008387395619257946,-0.0036826113402814594,0.008742435000994002,0.013276000663019037,0.02188410136253178,-0.02782422162116259,0.029075829595061303,-0.011740759382755218,0.036985515745738246,0.5670194738370492,0.2701844499203519
195,1,82,0.015573552501450615,0.0170191144241031,0.0015197391562229707,0.008618959623198133,-0.0026785224345724765,0.008537380239809107,0.012298936030210192,0.021440348585454235,-0.031793376128582955,0.02968655468186709,-0.012225252623308995,0.035778356529364466,0.5363531054397045,0.26935351761826987
196,1,83,0.014898032179443426,0.017044201788741088,0.0017343153808443707,0.007686222190429283,-0.004068074759681142,0.008194271099294876,0.013930260180125676,0.02032871723490493,-0.027210702442983934,0.03043499011969426,-0.012910423279164213,0.034985229022434984,0.5631076194842957,0.26368156125681025
197,1,84,0.01493380170603835,0.01887176508433559,0.0011443250791879024,0.009435093005283963,-0.0009960507981315826,0.009470220693891631,0.010445174706383255,0.02193007703025322,-0.03238075362953634,0.0337695897283007,-0.01723002351040898,0.037362474112616506,0.5663700877837421,0.2674305479493503
198,1,85,0.014142847950484552,0.019207646474230154,4.495312071377376e-05,0.008912111777889864,-0.0015504249369467484,0.009401878869631564,0.009659061649058,0.023758684536361485,-0.028147501903420268,0.03398484238031015,-0.014135150705598733,0.03450382203583226,0.5586522982739903,0.2540152179450462
199,1,86,0.017638854985110697,0.018986120124202217,4.443233179121619e-05,0.008915115770899028,-0.0018558389653046544,0.009311979556677131,0.014647918955229813,0.023265281760855724,-0.029909150257640987,0.029733702419252172,-0.016603504841772688,0.0351404233431174,0.5359385937904889,0.26954426297862283
200,1,87,0.015425370176142945,0.018528543690053984,0.001860762064274339,0.008426603556887628,-0.002157240485684051,0.008951842026967163,0.010574153650474424,0.0209610198318366,-0.02700599638817384,0.029752104990737934,-0.009419371607559169,0.03408071187212744,0.539698602787103,0.26350229554832516
201,1,88,0.01649018054896295,0.019365641354529967,0.0015337855921204965,0.008739821635332308,-0.0015121997935903194,0.009239026707171416,0.012425353657291813,0.02059348872939067,-0.033491476575865195,0.029012832663361028,-0.012074568199246825,0.03398225709625984,0.5639841668566451,0.25230639914442393
